LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,LapTimeSec,Sector1Sec,Sector2Sec,Sector3Sec,Driver,Year,GP
8.0,0 days 00:01:17.937000,0 days 00:00:20.513000,0 days 00:00:36.628000,0 days 00:00:20.796000,HARD,7.0,77.937,20.513,36.628,20.796,PER,2023,Monaco
9.0,0 days 00:01:18.254000,0 days 00:00:20.758000,0 days 00:00:36.550000,0 days 00:00:20.946000,HARD,8.0,78.254,20.758,36.55,20.946,PER,2023,Monaco
10.0,0 days 00:01:19.787000,0 days 00:00:21.116000,0 days 00:00:37.490000,0 days 00:00:21.181000,HARD,9.0,79.787,21.116,37.49,21.181,PER,2023,Monaco
11.0,0 days 00:01:19.848000,0 days 00:00:21.206000,0 days 00:00:37.371000,0 days 00:00:21.271000,HARD,10.0,79.848,21.206,37.371,21.271,PER,2023,Monaco
12.0,0 days 00:01:20.433000,0 days 00:00:21.687000,0 days 00:00:37.445000,0 days 00:00:21.301000,HARD,11.0,80.433,21.687,37.445,21.301,PER,2023,Monaco
13.0,0 days 00:01:20.797000,0 days 00:00:21.434000,0 days 00:00:38.023000,0 days 00:00:21.340000,HARD,12.0,80.797,21.434,38.023,21.34,PER,2023,Monaco
14.0,0 days 00:01:20.283000,0 days 00:00:21.311000,0 days 00:00:37.875000,0 days 00:00:21.097000,HARD,13.0,80.283,21.311,37.875,21.097,PER,2023,Monaco
15.0,0 days 00:01:20.418000,0 days 00:00:21.272000,0 days 00:00:37.911000,0 days 00:00:21.235000,HARD,14.0,80.418,21.272,37.911,21.235,PER,2023,Monaco
16.0,0 days 00:01:20.487000,0 days 00:00:21.144000,0 days 00:00:37.921000,0 days 00:00:21.422000,HARD,15.0,80.487,21.144,37.921,21.422,PER,2023,Monaco
17.0,0 days 00:01:21.315000,0 days 00:00:21.303000,0 days 00:00:38.271000,0 days 00:00:21.741000,HARD,16.0,81.315,21.303,38.271,21.741,PER,2023,Monaco
18.0,0 days 00:01:18.092000,0 days 00:00:20.636000,0 days 00:00:36.662000,0 days 00:00:20.794000,HARD,17.0,78.092,20.636,36.662,20.794,PER,2023,Monaco
19.0,0 days 00:01:17.867000,0 days 00:00:20.601000,0 days 00:00:36.623000,0 days 00:00:20.643000,HARD,18.0,77.867,20.601,36.623,20.643,PER,2023,Monaco
20.0,0 days 00:01:17.979000,0 days 00:00:20.550000,0 days 00:00:36.622000,0 days 00:00:20.807000,HARD,19.0,77.979,20.55,36.622,20.807,PER,2023,Monaco
21.0,0 days 00:01:18.523000,0 days 00:00:20.706000,0 days 00:00:36.755000,0 days 00:00:21.062000,HARD,20.0,78.523,20.706,36.755,21.062,PER,2023,Monaco
22.0,0 days 00:01:18.803000,0 days 00:00:20.812000,0 days 00:00:37.101000,0 days 00:00:20.890000,HARD,21.0,78.803,20.812,37.101,20.89,PER,2023,Monaco
23.0,0 days 00:01:18.604000,0 days 00:00:20.663000,0 days 00:00:36.867000,0 days 00:00:21.074000,HARD,22.0,78.604,20.663,36.867,21.074,PER,2023,Monaco
24.0,0 days 00:01:18.624000,0 days 00:00:20.773000,0 days 00:00:37.019000,0 days 00:00:20.832000,HARD,23.0,78.624,20.773,37.019,20.832,PER,2023,Monaco
25.0,0 days 00:01:18.541000,0 days 00:00:20.766000,0 days 00:00:37.022000,0 days 00:00:20.753000,HARD,24.0,78.541,20.766,37.022,20.753,PER,2023,Monaco
26.0,0 days 00:01:19.877000,0 days 00:00:21.045000,0 days 00:00:37.661000,0 days 00:00:21.171000,HARD,25.0,79.877,21.045,37.661,21.171,PER,2023,Monaco
27.0,0 days 00:01:19.319000,0 days 00:00:20.679000,0 days 00:00:37.368000,0 days 00:00:21.272000,HARD,26.0,79.319,20.679,37.368,21.272,PER,2023,Monaco
28.0,0 days 00:01:19.611000,0 days 00:00:20.867000,0 days 00:00:37.649000,0 days 00:00:21.095000,HARD,27.0,79.611,20.867,37.649,21.095,PER,2023,Monaco
29.0,0 days 00:01:19.986000,0 days 00:00:20.802000,0 days 00:00:38.012000,0 days 00:00:21.172000,HARD,28.0,79.986,20.802,38.012,21.172,PER,2023,Monaco
30.0,0 days 00:01:20.771000,0 days 00:00:20.990000,0 days 00:00:38.914000,0 days 00:00:20.867000,HARD,29.0,80.771,20.99,38.914,20.867,PER,2023,Monaco
31.0,0 days 00:01:19.292000,0 days 00:00:20.676000,0 days 00:00:37.685000,0 days 00:00:20.931000,HARD,30.0,79.292,20.676,37.685,20.931,PER,2023,Monaco
32.0,0 days 00:01:19.607000,0 days 00:00:20.311000,0 days 00:00:38.121000,0 days 00:00:21.175000,HARD,31.0,79.607,20.311,38.121,21.175,PER,2023,Monaco
35.0,0 days 00:01:19.581000,0 days 00:00:22.615000,0 days 00:00:36.538000,0 days 00:00:20.428000,MEDIUM,2.0,79.581,22.615,36.538,20.428,PER,2023,Monaco
36.0,0 days 00:01:16.882000,0 days 00:00:20.285000,0 days 00:00:36.090000,0 days 00:00:20.507000,MEDIUM,3.0,76.882,20.285,36.09,20.507,PER,2023,Monaco
37.0,0 days 00:01:16.706000,0 days 00:00:20.132000,0 days 00:00:36.231000,0 days 00:00:20.343000,MEDIUM,4.0,76.706,20.132,36.231,20.343,PER,2023,Monaco
38.0,0 days 00:01:16.353000,0 days 00:00:20.058000,0 days 00:00:36.054000,0 days 00:00:20.241000,MEDIUM,5.0,76.353,20.058,36.054,20.241,PER,2023,Monaco
39.0,0 days 00:01:16.445000,0 days 00:00:20.114000,0 days 00:00:36.082000,0 days 00:00:20.249000,MEDIUM,6.0,76.445,20.114,36.082,20.249,PER,2023,Monaco
40.0,0 days 00:01:16.755000,0 days 00:00:19.979000,0 days 00:00:36.340000,0 days 00:00:20.436000,MEDIUM,7.0,76.755,19.979,36.34,20.436,PER,2023,Monaco
41.0,0 days 00:01:17.959000,0 days 00:00:20.300000,0 days 00:00:36.784000,0 days 00:00:20.875000,MEDIUM,8.0,77.959,20.3,36.784,20.875,PER,2023,Monaco
42.0,0 days 00:01:17.460000,0 days 00:00:20.269000,0 days 00:00:36.496000,0 days 00:00:20.695000,MEDIUM,9.0,77.46,20.269,36.496,20.695,PER,2023,Monaco
43.0,0 days 00:01:17.847000,0 days 00:00:20.328000,0 days 00:00:36.787000,0 days 00:00:20.732000,MEDIUM,10.0,77.847,20.328,36.787,20.732,PER,2023,Monaco
44.0,0 days 00:01:17.616000,0 days 00:00:20.365000,0 days 00:00:36.641000,0 days 00:00:20.610000,MEDIUM,11.0,77.616,20.365,36.641,20.61,PER,2023,Monaco
45.0,0 days 00:01:17.128000,0 days 00:00:20.104000,0 days 00:00:36.446000,0 days 00:00:20.578000,MEDIUM,12.0,77.128,20.104,36.446,20.578,PER,2023,Monaco
46.0,0 days 00:01:17.047000,0 days 00:00:20.165000,0 days 00:00:36.405000,0 days 00:00:20.477000,MEDIUM,13.0,77.047,20.165,36.405,20.477,PER,2023,Monaco
47.0,0 days 00:01:16.859000,0 days 00:00:20.214000,0 days 00:00:36.171000,0 days 00:00:20.474000,MEDIUM,14.0,76.859,20.214,36.171,20.474,PER,2023,Monaco
48.0,0 days 00:01:16.980000,0 days 00:00:20.086000,0 days 00:00:36.499000,0 days 00:00:20.395000,MEDIUM,15.0,76.98,20.086,36.499,20.395,PER,2023,Monaco
49.0,0 days 00:01:18.524000,0 days 00:00:20.226000,0 days 00:00:37.083000,0 days 00:00:21.215000,MEDIUM,16.0,78.524,20.226,37.083,21.215,PER,2023,Monaco
2.0,0 days 00:01:21.155000,0 days 00:00:21.784000,0 days 00:00:37.682000,0 days 00:00:21.689000,HARD,2.0,81.155,21.784,37.682,21.689,RUS,2023,Monaco
3.0,0 days 00:01:20.291000,0 days 00:00:21.169000,0 days 00:00:37.663000,0 days 00:00:21.459000,HARD,3.0,80.291,21.169,37.663,21.459,RUS,2023,Monaco
4.0,0 days 00:01:20.030000,0 days 00:00:21.140000,0 days 00:00:37.480000,0 days 00:00:21.410000,HARD,4.0,80.03,21.14,37.48,21.41,RUS,2023,Monaco
5.0,0 days 00:01:18.840000,0 days 00:00:20.820000,0 days 00:00:36.963000,0 days 00:00:21.057000,HARD,5.0,78.84,20.82,36.963,21.057,RUS,2023,Monaco
6.0,0 days 00:01:18.945000,0 days 00:00:20.735000,0 days 00:00:37.171000,0 days 00:00:21.039000,HARD,6.0,78.945,20.735,37.171,21.039,RUS,2023,Monaco
7.0,0 days 00:01:18.583000,0 days 00:00:20.729000,0 days 00:00:36.899000,0 days 00:00:20.955000,HARD,7.0,78.583,20.729,36.899,20.955,RUS,2023,Monaco
8.0,0 days 00:01:18.990000,0 days 00:00:20.702000,0 days 00:00:37.206000,0 days 00:00:21.082000,HARD,8.0,78.99,20.702,37.206,21.082,RUS,2023,Monaco
9.0,0 days 00:01:19.025000,0 days 00:00:20.939000,0 days 00:00:36.978000,0 days 00:00:21.108000,HARD,9.0,79.025,20.939,36.978,21.108,RUS,2023,Monaco
10.0,0 days 00:01:18.566000,0 days 00:00:20.693000,0 days 00:00:37.032000,0 days 00:00:20.841000,HARD,10.0,78.566,20.693,37.032,20.841,RUS,2023,Monaco
11.0,0 days 00:01:18.483000,0 days 00:00:20.787000,0 days 00:00:36.810000,0 days 00:00:20.886000,HARD,11.0,78.483,20.787,36.81,20.886,RUS,2023,Monaco
12.0,0 days 00:01:18.459000,0 days 00:00:21.157000,0 days 00:00:36.614000,0 days 00:00:20.688000,HARD,12.0,78.459,21.157,36.614,20.688,RUS,2023,Monaco
13.0,0 days 00:01:17.787000,0 days 00:00:20.598000,0 days 00:00:36.554000,0 days 00:00:20.635000,HARD,13.0,77.787,20.598,36.554,20.635,RUS,2023,Monaco
14.0,0 days 00:01:18.286000,0 days 00:00:20.609000,0 days 00:00:36.794000,0 days 00:00:20.883000,HARD,14.0,78.286,20.609,36.794,20.883,RUS,2023,Monaco
15.0,0 days 00:01:18.531000,0 days 00:00:20.706000,0 days 00:00:36.850000,0 days 00:00:20.975000,HARD,15.0,78.531,20.706,36.85,20.975,RUS,2023,Monaco
16.0,0 days 00:01:18.502000,0 days 00:00:20.614000,0 days 00:00:36.957000,0 days 00:00:20.931000,HARD,16.0,78.502,20.614,36.957,20.931,RUS,2023,Monaco
17.0,0 days 00:01:18.244000,0 days 00:00:20.710000,0 days 00:00:36.722000,0 days 00:00:20.812000,HARD,17.0,78.244,20.71,36.722,20.812,RUS,2023,Monaco
18.0,0 days 00:01:18.229000,0 days 00:00:20.493000,0 days 00:00:36.799000,0 days 00:00:20.937000,HARD,18.0,78.229,20.493,36.799,20.937,RUS,2023,Monaco
19.0,0 days 00:01:18.299000,0 days 00:00:20.651000,0 days 00:00:36.740000,0 days 00:00:20.908000,HARD,19.0,78.299,20.651,36.74,20.908,RUS,2023,Monaco
20.0,0 days 00:01:18.320000,0 days 00:00:20.523000,0 days 00:00:36.906000,0 days 00:00:20.891000,HARD,20.0,78.32,20.523,36.906,20.891,RUS,2023,Monaco
21.0,0 days 00:01:18.086000,0 days 00:00:20.536000,0 days 00:00:36.661000,0 days 00:00:20.889000,HARD,21.0,78.086,20.536,36.661,20.889,RUS,2023,Monaco
22.0,0 days 00:01:17.879000,0 days 00:00:20.466000,0 days 00:00:36.531000,0 days 00:00:20.882000,HARD,22.0,77.879,20.466,36.531,20.882,RUS,2023,Monaco
23.0,0 days 00:01:18.111000,0 days 00:00:20.625000,0 days 00:00:36.726000,0 days 00:00:20.760000,HARD,23.0,78.111,20.625,36.726,20.76,RUS,2023,Monaco
24.0,0 days 00:01:17.709000,0 days 00:00:20.563000,0 days 00:00:36.481000,0 days 00:00:20.665000,HARD,24.0,77.709,20.563,36.481,20.665,RUS,2023,Monaco
25.0,0 days 00:01:17.648000,0 days 00:00:20.339000,0 days 00:00:36.507000,0 days 00:00:20.802000,HARD,25.0,77.648,20.339,36.507,20.802,RUS,2023,Monaco
26.0,0 days 00:01:17.900000,0 days 00:00:20.563000,0 days 00:00:36.529000,0 days 00:00:20.808000,HARD,26.0,77.9,20.563,36.529,20.808,RUS,2023,Monaco
27.0,0 days 00:01:17.837000,0 days 00:00:20.410000,0 days 00:00:36.640000,0 days 00:00:20.787000,HARD,27.0,77.837,20.41,36.64,20.787,RUS,2023,Monaco
28.0,0 days 00:01:17.353000,0 days 00:00:20.205000,0 days 00:00:36.400000,0 days 00:00:20.748000,HARD,28.0,77.353,20.205,36.4,20.748,RUS,2023,Monaco
29.0,0 days 00:01:17.332000,0 days 00:00:20.233000,0 days 00:00:36.437000,0 days 00:00:20.662000,HARD,29.0,77.332,20.233,36.437,20.662,RUS,2023,Monaco
30.0,0 days 00:01:17.300000,0 days 00:00:20.196000,0 days 00:00:36.441000,0 days 00:00:20.663000,HARD,30.0,77.3,20.196,36.441,20.663,RUS,2023,Monaco
31.0,0 days 00:01:17.404000,0 days 00:00:20.248000,0 days 00:00:36.479000,0 days 00:00:20.677000,HARD,31.0,77.404,20.248,36.479,20.677,RUS,2023,Monaco
32.0,0 days 00:01:17.474000,0 days 00:00:20.162000,0 days 00:00:36.558000,0 days 00:00:20.754000,HARD,32.0,77.474,20.162,36.558,20.754,RUS,2023,Monaco
33.0,0 days 00:01:17.556000,0 days 00:00:20.373000,0 days 00:00:36.578000,0 days 00:00:20.605000,HARD,33.0,77.556,20.373,36.578,20.605,RUS,2023,Monaco
34.0,0 days 00:01:17.569000,0 days 00:00:20.208000,0 days 00:00:36.647000,0 days 00:00:20.714000,HARD,34.0,77.569,20.208,36.647,20.714,RUS,2023,Monaco
35.0,0 days 00:01:17.568000,0 days 00:00:20.282000,0 days 00:00:36.608000,0 days 00:00:20.678000,HARD,35.0,77.568,20.282,36.608,20.678,RUS,2023,Monaco
36.0,0 days 00:01:17.111000,0 days 00:00:20.027000,0 days 00:00:36.406000,0 days 00:00:20.678000,HARD,36.0,77.111,20.027,36.406,20.678,RUS,2023,Monaco
37.0,0 days 00:01:17.335000,0 days 00:00:20.098000,0 days 00:00:36.568000,0 days 00:00:20.669000,HARD,37.0,77.335,20.098,36.568,20.669,RUS,2023,Monaco
38.0,0 days 00:01:17.195000,0 days 00:00:20.125000,0 days 00:00:36.386000,0 days 00:00:20.684000,HARD,38.0,77.195,20.125,36.386,20.684,RUS,2023,Monaco
39.0,0 days 00:01:17.339000,0 days 00:00:20.122000,0 days 00:00:36.499000,0 days 00:00:20.718000,HARD,39.0,77.339,20.122,36.499,20.718,RUS,2023,Monaco
40.0,0 days 00:01:17.215000,0 days 00:00:20.085000,0 days 00:00:36.504000,0 days 00:00:20.626000,HARD,40.0,77.215,20.085,36.504,20.626,RUS,2023,Monaco
41.0,0 days 00:01:17.323000,0 days 00:00:20.140000,0 days 00:00:36.468000,0 days 00:00:20.715000,HARD,41.0,77.323,20.14,36.468,20.715,RUS,2023,Monaco
